code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_unregistration,withdrew,avg_score,num_assessments,total_clicks,active_days,avg_clicks_per_day,target
FFF,2013B,2060467,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Fail,,0,81.5,12.0,2695.0,54.0,6.181192660550459,0
FFF,2013B,2068918,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,88.0,1,82.0,2.0,903.0,37.0,3.52734375,0
FFF,2013B,2087100,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,,0,88.33333333333333,12.0,4237.0,168.0,3.7495575221238937,1
FFF,2013B,2090053,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,76.27272727272727,11.0,4499.0,185.0,3.67265306122449,1
FFF,2013B,2102658,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,,0,,,,,,0
FFF,2013B,2108821,M,Scotland,HE Qualification,90-100%,35-55,2,120,N,Pass,,0,84.16666666666667,12.0,3326.0,96.0,4.778735632183908,1
FFF,2013B,2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Distinction,,0,86.52380952380952,21.0,4882.0,137.0,3.8021806853582554,1
FFF,2013B,2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Distinction,,0,86.52380952380952,21.0,4882.0,137.0,3.8021806853582554,1
FFF,2013B,2140087,F,South Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,,0,72.0,12.0,2389.0,67.0,5.308888888888889,1
FFF,2013B,2141085,F,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,,0,77.66666666666667,12.0,3204.0,78.0,5.226753670473083,1
FFF,2013B,2142853,F,London Region,Lower Than A Level,10-20,35-55,0,170,Y,Fail,,0,84.8,5.0,2041.0,64.0,3.9477756286266925,0
FFF,2013B,2143065,M,South West Region,A Level or Equivalent,70-80%,35-55,0,100,N,Pass,,0,83.58333333333333,12.0,3661.0,112.0,4.353151010701546,1
FFF,2013B,2156733,M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,72.0,1,94.0,1.0,253.0,17.0,2.663157894736842,0
FFF,2013B,2158399,M,Wales,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,,0,79.45454545454545,11.0,4085.0,138.0,4.589887640449438,1
FFF,2013B,2182255,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Fail,,0,70.83333333333333,12.0,1587.0,60.0,4.198412698412699,0
FFF,2013B,2189002,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,,0,91.45454545454545,11.0,2537.0,91.0,4.235392320534224,1
FFF,2013B,2195318,M,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,,0,70.0,12.0,4692.0,151.0,4.6,1
FFF,2013B,2195971,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,,0,77.0,3.0,804.0,38.0,3.35,0
FFF,2013B,2197511,M,South West Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,,0,77.16666666666667,12.0,1977.0,89.0,3.4442508710801394,1
FFF,2013B,2231810,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,150,N,Pass,,0,74.33333333333333,12.0,3448.0,102.0,4.802228412256268,1
FFF,2013B,2245011,F,South Region,HE Qualification,90-100%,35-55,1,120,N,Withdrawn,20.0,1,,,86.0,4.0,3.739130434782609,0
FFF,2013B,2252905,F,Scotland,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,,0,,,36.0,6.0,1.894736842105263,0
FFF,2013B,2254252,M,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,,0,61.36363636363637,11.0,4992.0,168.0,3.9904076738609113,0
FFF,2013B,2272874,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,,0,49.5,2.0,739.0,48.0,2.956,0
FFF,2013B,2280739,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,,0,87.8,5.0,2950.0,50.0,6.497797356828194,0
FFF,2013B,2281483,M,Scotland,HE Qualification,60-70%,35-55,0,70,N,Pass,,0,81.66666666666667,12.0,5644.0,191.0,4.190051967334818,1
FFF,2013B,2288454,M,East Midlands Region,Lower Than A Level,90-100%,0-35,1,120,N,Pass,,0,77.5,12.0,2243.0,64.0,4.908096280087527,1
FFF,2013B,2288493,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-2.0,1,,,,,,0
FFF,2013B,2327494,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Fail,,0,78.23529411764706,17.0,1888.0,73.0,3.6030534351145036,0
FFF,2013B,2327494,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Fail,,0,78.23529411764706,17.0,1888.0,73.0,3.6030534351145036,0
FFF,2013B,2338255,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,,0,82.9090909090909,11.0,1544.0,49.0,4.795031055900621,1
FFF,2013B,2338422,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,,0,77.5,12.0,2421.0,67.0,4.370036101083032,1
FFF,2013B,2341415,F,South Region,HE Qualification,80-90%,35-55,1,120,N,Distinction,,0,91.75,12.0,3264.0,97.0,3.9043062200956937,1
FFF,2013B,2343293,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,,0,71.25,8.0,2532.0,91.0,4.227045075125209,0
FFF,2013B,2346679,M,South Region,A Level or Equivalent,80-90%,35-55,1,180,N,Pass,,0,69.08333333333333,12.0,5812.0,151.0,4.687096774193549,1
FFF,2013B,2348120,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,66.0,1,59.333333333333336,3.0,960.0,46.0,2.742857142857143,0
FFF,2013B,2352280,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,85.5,12.0,3481.0,131.0,3.7960741548527808,1
FFF,2013B,2354732,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,,0,73.16666666666667,6.0,1746.0,102.0,3.492,0
FFF,2013B,2362169,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,,0,79.83333333333333,12.0,1759.0,40.0,5.692556634304207,1
FFF,2013B,2364565,F,London Region,A Level or Equivalent,10-20,0-35,1,150,N,Pass,,0,76.66666666666667,12.0,5498.0,142.0,5.487025948103793,1
FFF,2013B,2367887,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-25.0,1,,,70.0,3.0,2.2580645161290325,0
FFF,2013B,2367887,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,53.0,1,,,70.0,3.0,2.2580645161290325,0
FFF,2013B,2375526,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,,0,64.0,1.0,785.0,20.0,3.5520361990950224,0
FFF,2013B,2381745,M,London Region,Lower Than A Level,0-10%,35-55,2,150,N,Withdrawn,153.0,1,84.33333333333333,3.0,2598.0,121.0,3.318007662835249,0
FFF,2013B,2381745,M,London Region,Lower Than A Level,0-10%,35-55,2,150,N,Withdrawn,-108.0,1,84.33333333333333,3.0,2598.0,121.0,3.318007662835249,0
FFF,2013B,2383921,M,London Region,HE Qualification,10-20,35-55,0,60,N,Pass,,0,80.0,12.0,4677.0,146.0,4.412264150943396,1
FFF,2013B,2387054,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,,0,91.91666666666667,12.0,6738.0,211.0,3.9265734265734267,1
FFF,2013B,2389267,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,,0,88.5,12.0,4467.0,160.0,4.0683060109289615,1
FFF,2013B,2392327,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,,0,66.75,8.0,1389.0,33.0,4.480645161290322,0
FFF,2013B,2395804,M,South West Region,Lower Than A Level,20-30%,35-55,1,120,N,Pass,,0,83.25,12.0,2379.0,99.0,3.7821939586645468,1
FFF,2013B,2407762,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Fail,,0,75.4,5.0,1305.0,60.0,3.6049723756906076,0
FFF,2013B,2413191,M,London Region,HE Qualification,0-10%,35-55,1,90,N,Pass,,0,75.16666666666667,12.0,2683.0,86.0,3.7419804741980474,1
FFF,2013B,2419926,M,South Region,HE Qualification,80-90%,0-35,0,80,N,Pass,,0,83.25,12.0,2391.0,86.0,4.869653767820774,1
FFF,2013B,2424750,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,,0,72.5,12.0,2804.0,81.0,3.7688172043010755,1
FFF,2013B,2434017,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,94.0,1,77.25,4.0,1286.0,65.0,3.5722222222222224,0
FFF,2013B,2436089,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,,0,82.33333333333333,3.0,1954.0,60.0,3.9959100204498976,0
FFF,2013B,2436873,F,London Region,No Formal quals,20-30%,35-55,0,135,N,Withdrawn,67.0,1,32.666666666666664,3.0,1433.0,32.0,4.713815789473684,0
FFF,2013B,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,72.0,1,73.0,14.0,5398.0,161.0,4.601875532821825,1
FFF,2013B,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,,0,73.0,14.0,5398.0,161.0,4.601875532821825,1
FFF,2013B,2441910,M,East Anglian Region,HE Qualification,70-80%,0-35,1,120,N,Fail,,0,67.3,10.0,1045.0,34.0,5.097560975609756,0
FFF,2013B,2445410,F,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,,0,87.25,12.0,4306.0,96.0,5.599479843953186,1
FFF,2013B,2446784,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-19.0,1,,,,,,0
FFF,2013B,2457147,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,,0,84.91666666666667,12.0,2878.0,103.0,3.5183374083129584,1
FFF,2013B,2474925,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,,0,86.0,1.0,497.0,15.0,3.708955223880597,0
FFF,2013B,2479413,M,South East Region,HE Qualification,30-40%,35-55,0,90,N,Pass,,0,89.83333333333333,12.0,5385.0,141.0,4.630266552020636,1
FFF,2013B,2481646,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,,0,76.08333333333333,12.0,3856.0,125.0,4.251378169790518,1
FFF,2013B,2488251,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,,0,71.25,12.0,2590.0,100.0,3.930197268588771,1
FFF,2013B,2496748,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,1,120,N,Pass,,0,84.25,12.0,3667.0,140.0,4.186073059360731,1
FFF,2013B,2507271,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,104.0,1,73.6,5.0,1745.0,63.0,4.086651053864169,0
FFF,2013B,2508403,F,South East Region,Lower Than A Level,40-50%,35-55,0,75,Y,Withdrawn,128.0,1,74.0,5.0,2289.0,53.0,4.461988304093567,0
FFF,2013B,2510667,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,,0,84.75,12.0,5838.0,183.0,4.557377049180328,1
FFF,2013B,2514431,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,160,N,Pass,,0,67.25,12.0,6880.0,225.0,3.9113132461625923,1
FFF,2013B,2514949,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,,0,67.75,12.0,6034.0,218.0,5.015793848711555,0
FFF,2013B,2521655,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,,0,88.16666666666667,12.0,9118.0,243.0,4.381547333012975,1
FFF,2013B,2522335,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,Distinction,,0,91.83333333333333,12.0,1257.0,84.0,2.7933333333333334,1
FFF,2013B,2525062,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,,0,83.58333333333333,12.0,2897.0,99.0,4.533646322378717,1
FFF,2013B,2532320,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,,0,86.58333333333333,12.0,13769.0,235.0,6.16614420062696,1
FFF,2013B,2532323,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,150,N,Pass,,0,74.0,12.0,2409.0,133.0,3.9362745098039214,1
FFF,2013B,2532652,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,18.0,1,,,259.0,12.0,2.78494623655914,0
FFF,2013B,2532840,M,Ireland,A Level or Equivalent,70-80%,35-55,1,120,N,Withdrawn,208.0,1,64.0,2.0,806.0,25.0,4.45303867403315,0
FFF,2013B,2533504,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Distinction,,0,94.91666666666667,12.0,6824.0,235.0,4.2045594577942085,1
FFF,2013B,2546095,M,North Region,A Level or Equivalent,,0-35,2,150,N,Pass,,0,79.41666666666667,12.0,2055.0,75.0,4.409871244635193,1
FFF,2013B,2552831,M,Scotland,HE Qualification,0-10%,0-35,1,180,N,Fail,,0,79.0,2.0,1079.0,51.0,3.895306859205776,0
FFF,2013B,2553363,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass,,0,88.5,12.0,5152.0,150.0,4.527240773286468,1
FFF,2013B,2560595,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,,0,91.33333333333333,12.0,3613.0,132.0,4.34777376654633,1
FFF,2013B,2567054,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,,0,93.41666666666667,12.0,3997.0,121.0,4.252127659574468,1
FFF,2013B,2567288,M,North Region,Lower Than A Level,,0-35,0,90,N,Fail,,0,100.0,1.0,1141.0,30.0,4.734439834024896,0
FFF,2013B,2567561,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,,0,89.16666666666667,12.0,2700.0,100.0,3.8297872340425534,1
FFF,2013B,2568893,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,130.0,1,68.66666666666667,3.0,1302.0,69.0,3.167883211678832,0
FFF,2013B,2578992,M,North Region,A Level or Equivalent,,0-35,1,150,Y,Pass,,0,85.91666666666667,12.0,2510.0,126.0,3.826219512195122,1
FFF,2013B,2578996,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,,0,68.33333333333333,12.0,3284.0,59.0,5.7212543554006965,1
FFF,2013B,2581800,M,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Withdrawn,20.0,1,66.0,1.0,195.0,7.0,3.6792452830188678,0
FFF,2013B,2586748,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,73.0,1,,,58.0,4.0,2.32,0
FFF,2013B,2586748,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,12.0,1,,,58.0,4.0,2.32,0
FFF,2013B,2590999,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,Distinction,,0,91.0,12.0,2787.0,126.0,3.7713125845737485,1
FFF,2013B,2599162,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,,0,81.5,4.0,1017.0,45.0,3.412751677852349,0
FFF,2013B,2599162,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,12.0,1,81.5,4.0,1017.0,45.0,3.412751677852349,0
FFF,2013B,2600887,M,Ireland,A Level or Equivalent,80-90%,35-55,0,90,N,Pass,,0,89.0,7.0,2569.0,50.0,4.739852398523985,1
FFF,2013B,2604212,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,,0,76.5,12.0,8959.0,186.0,6.381054131054131,0
FFF,2013B,2610837,M,Yorkshire Region,HE Qualification,50-60%,35-55,1,120,N,Withdrawn,-136.0,1,,,184.0,5.0,5.257142857142857,0
FFF,2013B,2610837,M,Yorkshire Region,HE Qualification,50-60%,35-55,1,120,N,Withdrawn,0.0,1,,,184.0,5.0,5.257142857142857,0
FFF,2013B,2613930,M,South West Region,Lower Than A Level,90-100%,0-35,0,75,Y,Distinction,,0,84.58333333333333,12.0,4091.0,131.0,4.6173814898419865,1
FFF,2013B,2617541,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,,0,94.33333333333333,12.0,6357.0,133.0,4.636761487964989,1
FFF,2013B,2623196,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,,0,87.5,12.0,4212.0,140.0,3.774193548387097,1
FFF,2013B,2623427,M,Scotland,Lower Than A Level,10-20,35-55,0,75,N,Pass,,0,77.375,16.0,3750.0,145.0,4.093886462882096,1
FFF,2013B,2623427,M,Scotland,Lower Than A Level,10-20,35-55,0,75,N,Pass,,0,77.375,16.0,3750.0,145.0,4.093886462882096,1
FFF,2013B,2628246,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,3.0,1,,,8.0,1.0,4.0,0
FFF,2013B,2639410,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,209.0,1,72.33333333333333,6.0,1749.0,96.0,3.416015625,0
FFF,2013B,2642994,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,180,N,Withdrawn,67.0,1,90.0,2.0,511.0,29.0,3.2138364779874213,0
FFF,2013B,2642994,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,180,N,Withdrawn,139.0,1,90.0,2.0,511.0,29.0,3.2138364779874213,0
FFF,2013B,2643574,M,London Region,HE Qualification,50-60%,35-55,1,90,N,Pass,,0,77.58333333333333,12.0,4550.0,112.0,4.809725158562368,1
FFF,2013B,2644664,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,27.0,1,,,,,,0
FFF,2013B,2646317,M,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,,0,60.166666666666664,12.0,8782.0,233.0,4.032139577594123,1
FFF,2013B,2647043,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,,0,71.41666666666667,12.0,3733.0,125.0,4.695597484276729,0
FFF,2013B,2650929,M,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,57.0,1,,,,,,0
FFF,2013B,2654409,F,Ireland,HE Qualification,,0-35,0,120,N,Pass,,0,62.916666666666664,12.0,3437.0,95.0,5.776470588235294,1
FFF,2013B,2657781,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,150,N,Pass,,0,88.25,12.0,1346.0,34.0,3.9127906976744184,1
FFF,2013B,2658271,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,216.0,1,57.0,2.0,243.0,36.0,2.2710280373831777,0
FFF,2013B,2672734,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,79.0,1,30.0,1.0,792.0,20.0,4.829268292682927,0
FFF,2013B,2676920,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,,0,66.91666666666667,12.0,4083.0,116.0,4.6931034482758625,1
FFF,2013B,2678429,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass,,0,80.0,12.0,5239.0,175.0,4.365833333333334,1
FFF,2013B,2684993,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,,0,76.45454545454545,11.0,2469.0,77.0,4.711832061068702,1
FFF,2013B,2685154,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,38.0,1,,,17.0,1.0,1.7,0
FFF,2013B,2686074,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-1.0,1,78.58333333333333,12.0,2343.0,108.0,3.1705006765899864,1
FFF,2013B,2686074,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,,0,78.58333333333333,12.0,2343.0,108.0,3.1705006765899864,1
FFF,2013B,2686866,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,,0,64.0,2.0,402.0,22.0,2.9558823529411766,0
FFF,2013B,2686875,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,,0,79.91666666666667,12.0,3419.0,59.0,5.775337837837838,1
FFF,2013B,2687045,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,73.0,1,60.333333333333336,6.0,4603.0,85.0,4.434489402697495,0
FFF,2013B,2687045,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,68.0,1,60.333333333333336,6.0,4603.0,85.0,4.434489402697495,0
FFF,2013B,2688202,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,90,N,Withdrawn,200.0,1,86.0,1.0,281.0,18.0,2.322314049586777,0
FFF,2013B,2688202,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,90,N,Withdrawn,152.0,1,86.0,1.0,281.0,18.0,2.322314049586777,0
FFF,2013B,2691740,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,,0,63.54545454545455,11.0,2811.0,64.0,6.773493975903614,0
FFF,2013J,26247,M,South East Region,HE Qualification,80-90%,35-55,2,60,N,Fail,,0,88.0,1.0,478.0,18.0,3.22972972972973,0
FFF,2013J,29335,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,,0,92.08333333333333,12.0,8840.0,230.0,4.485032978183663,1
FFF,2013J,29769,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,,0,77.5,6.0,1608.0,71.0,3.8840579710144927,0
FFF,2013J,32221,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,,0,89.6,5.0,1133.0,48.0,3.814814814814815,0
FFF,2013J,33600,F,London Region,A Level or Equivalent,40-50%,35-55,0,150,N,Withdrawn,32.0,1,84.0,1.0,481.0,21.0,3.536764705882353,0
FFF,2013J,33600,F,London Region,A Level or Equivalent,40-50%,35-55,0,150,N,Withdrawn,-66.0,1,84.0,1.0,481.0,21.0,3.536764705882353,0
FFF,2013J,34731,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,136.0,1,75.66666666666667,3.0,681.0,33.0,3.2122641509433962,0
FFF,2013J,39882,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-31.0,1,78.45454545454545,11.0,1761.0,44.0,4.696,0
FFF,2013J,39882,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,,0,78.45454545454545,11.0,1761.0,44.0,4.696,0
FFF,2013J,42616,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,,0,80.25,12.0,4093.0,163.0,3.5966608084358525,1
FFF,2013J,43958,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,149.0,1,83.63636363636364,11.0,3318.0,93.0,3.375381485249237,0
FFF,2013J,43958,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,,0,83.63636363636364,11.0,3318.0,93.0,3.375381485249237,0
FFF,2013J,47924,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,,0,41.0,2.0,34.0,2.0,2.6153846153846154,0
FFF,2013J,49670,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,6.0,1,,,33.0,1.0,6.6,0
FFF,2013J,50487,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass,,0,81.08333333333333,12.0,5021.0,131.0,5.076845298281092,1
FFF,2013J,51485,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction,,0,91.58333333333333,12.0,2750.0,87.0,4.135338345864661,1
FFF,2013J,51576,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,Distinction,66.0,1,87.0625,16.0,6101.0,105.0,6.0827517447657025,1
FFF,2013J,51576,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,Distinction,73.0,1,87.0625,16.0,6101.0,105.0,6.0827517447657025,1
FFF,2013J,51576,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,Distinction,,0,87.0625,16.0,6101.0,105.0,6.0827517447657025,1
FFF,2013J,53166,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,,0,70.66666666666667,12.0,2861.0,64.0,5.826883910386965,1
FFF,2013J,53626,M,Scotland,HE Qualification,30-40%,35-55,0,60,Y,Fail,,0,,,39.0,4.0,2.7857142857142856,0
FFF,2013J,54739,M,Yorkshire Region,Lower Than A Level,,0-35,1,180,N,Withdrawn,-26.0,1,,,,,,0
FFF,2013J,54882,M,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,Fail,,0,45.8,5.0,498.0,44.0,2.9642857142857144,0
FFF,2013J,55013,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,,0,53.25,4.0,604.0,35.0,2.99009900990099,0
FFF,2013J,55419,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,124.0,1,78.0,2.0,275.0,11.0,3.3536585365853657,0
FFF,2013J,57844,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,,0,82.08333333333333,12.0,1972.0,64.0,4.64,1
FFF,2013J,58077,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,,0,,,37.0,5.0,1.7619047619047619,0
FFF,2013J,58640,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Pass,,0,67.5,12.0,1784.0,113.0,2.8006279434850865,1
FFF,2013J,63295,M,South Region,HE Qualification,90-100%,35-55,0,150,N,Pass,,0,63.09090909090909,11.0,1210.0,44.0,4.979423868312757,1
FFF,2013J,64388,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,,0,64.0,11.0,4596.0,156.0,4.049339207048458,0
FFF,2013J,66451,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,,0,79.0,12.0,1161.0,33.0,3.9489795918367347,1
FFF,2013J,68107,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,,0,88.0,12.0,4255.0,116.0,4.147173489278752,1
FFF,2013J,69346,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,69.0,1,87.66666666666667,3.0,1458.0,32.0,5.7176470588235295,0
FFF,2013J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,,0,88.23809523809524,21.0,7252.0,193.0,4.208937899013349,1
FFF,2013J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,,0,88.23809523809524,21.0,7252.0,193.0,4.208937899013349,1
FFF,2013J,71252,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,,0,78.33333333333333,12.0,1194.0,37.0,3.6402439024390243,1
FFF,2013J,71897,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,24.0,1,,,261.0,17.0,2.868131868131868,0
FFF,2013J,72864,F,Yorkshire Region,Lower Than A Level,10-20,35-55,2,60,N,Pass,,0,79.66666666666667,9.0,1423.0,42.0,4.3121212121212125,1
FFF,2013J,77744,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,,0,83.08333333333333,12.0,2273.0,84.0,3.8265993265993266,1
FFF,2013J,77746,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,,0,74.0,1.0,110.0,8.0,3.6666666666666665,0
FFF,2013J,79261,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,,0,85.0,12.0,2073.0,59.0,4.3097713097713095,1
FFF,2013J,81536,M,Scotland,Lower Than A Level,80-90%,35-55,1,60,N,Fail,,0,68.0,2.0,474.0,29.0,2.7085714285714286,0
FFF,2013J,86669,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,220,N,Pass,,0,84.16666666666667,12.0,2284.0,88.0,4.285178236397749,1
